  TimeWindow  Iteration  ResRel(Displacement)  ResRel(Velocity)  ResAbs(Traction)  ResRel(Displacement)  ResRel(Velocity)  ResAbs(Traction)
  1231       2   9.78681700e-07   7.63415638e-05   1.26473246e+01   3.77725388e-07   2.36684583e-05   1.64806501e-02
  1231       3   4.07797546e-07   2.92023846e-05   1.17164555e-01   1.82932664e-08   1.23905945e-06   7.79029091e-04
  1231       4   1.98656629e-07   1.42149173e-05   5.79481508e-05   4.96237316e-09   3.37720057e-07   2.44652892e-04
  1232       1   1.22867715e-02   1.23894212e-01   3.27010612e+01   1.48012536e-02   2.22150072e-02   1.10023580e+02
  1232       2   1.44034782e-07   1.02120088e-05   2.43075219e-02   6.05528771e-08   1.89016296e-06   9.32393021e-04
  1233       1   1.23995678e-02   1.23841200e-01   1.99188829e+01   1.49309409e-02   2.24681561e-02   1.12587712e+02
  1233       2   1.67566712e-06   1.28610122e-04   1.35572442e+01   1.02570755e-06   7.11100825e-05   9.04882996e-03
  1233       3   7.82917540e-07   5.62577166e-05   3.56063576e+00   1.52728779e-07   1.07243285e-05   1.62586901e-03
  1233       4   1.90050776e-07   1.33531629e-05   3.58288036e-04   2.45977004e-08   1.64570521e-06   3.41606636e-04
  1234       1   1.25161726e-02   1.23352080e-01   3.41736419e+01   1.50649412e-02   2.27649418e-02   1.15241804e+02
  1234       2   1.61520954e-06   9.60940711e-05   2.79205820e+01   1.14093988e-06   7.82827157e-05   2.02258325e-02
  1234       3   2.76940249e-06   1.92766489e-04   1.22460046e-02   1.03130536e-07   6.83694642e-06   5.08948079e-05
  1235       1   1.26346989e-02   1.23152884e-01   3.49397193e+01   1.52025437e-02   2.30573271e-02   1.17990050e+02
  1235       2   1.21455222e-06   9.13730302e-05   1.40311300e+01   1.89499540e-07   1.30149449e-05   1.05127829e-02
  1235       3   2.91564967e-07   2.01045173e-05   3.97216566e-04   2.65650025e-08   1.74538185e-06   2.62717163e-04
  1236       1   1.27572149e-02   1.22743324e-01   3.58110208e+01   1.53433588e-02   2.33310325e-02   1.20835683e+02
  1236       2   7.75459855e-07   5.29314301e-05   9.50456200e-02   5.36579654e-08   3.29579756e-06   5.53664508e-03
  1237       1   1.28809274e-02   1.23155170e-01   3.72928058e+01   1.54871275e-02   2.35029249e-02   1.23811751e+02
  1237       2   2.03369687e-06   1.37115615e-04   5.39708589e-01   3.88361368e-07   3.55907265e-05   3.50800368e-02
  1237       3   1.89868757e-06   1.28381934e-04   2.68813989e-02   4.90932720e-08   2.61069866e-06   1.27169708e-03
  1238       1   1.30114005e-02   1.22296831e-01   3.75332016e+01   1.56396414e-02   2.39770433e-02   1.26888027e+02
  1238       2   4.68371038e-07   3.14231658e-05   3.53280693e-01   1.12276386e-07   1.26222890e-05   1.89445235e-03
  1238       3   2.33491378e-06   1.56330076e-04   1.61453944e-02   2.23145678e-08   1.48512869e-06   1.01118707e-05
  1239       1   1.31436715e-02   1.21850917e-01   2.28272814e+01   1.57937623e-02   2.42719452e-02   1.30069662e+02
  1239       2   1.20724687e-06   8.72942462e-05   1.54737353e+01   3.92620225e-08   4.17083738e-06   8.06955602e-03
  1239       3   2.47109437e-06   1.68583175e-04   5.27245464e+00   6.41880456e-08   6.59316024e-06   7.48397649e-04
  1239       4   1.60977466e-06   1.07831719e-04   1.94090278e+00   9.24004900e-08   7.25284517e-06   5.31098431e-04
  1239       5   8.11186375e-07   5.38610197e-05   3.13231763e-01   6.70376211e-08   4.30994393e-06   5.44392496e-04
  1239       6   2.83595604e-07   1.87986297e-05   2.16317889e-03   1.43528042e-08   9.08097626e-07   1.21348053e-04
  1240       1   1.32796920e-02   1.21368933e-01   3.93874933e+01   1.59489449e-02   2.44713131e-02   1.33362572e+02
  1240       2   5.46100943e-07   3.06853039e-05   3.19529898e+01   1.30366908e-07   1.01707898e-05   4.79385558e-03
  1240       3   1.56314647e-06   1.02567689e-04   2.09986985e-02   3.77350652e-08   2.36364970e-06   1.43495665e-03
  1241       1   1.34190665e-02   1.20903396e-01   2.39438463e+01   1.61069698e-02   2.47016177e-02   1.36774367e+02
  1241       2   9.49695558e-07   7.40332427e-05   3.26971509e+01   1.10450644e-06   7.31420621e-05   1.29393380e-02
  1241       3   1.03969911e-06   6.75236463e-05   4.80567317e-02   1.69847562e-07   1.05240493e-05   9.29242232e-05
  1242       1   1.35617399e-02   1.20403123e-01   4.12634467e+01   1.62676669e-02   2.49044183e-02   1.40317455e+02
  1242       2   1.55142563e-06   8.54207002e-05   3.35338853e+01   1.03016449e-06   5.62119261e-05   6.24651404e-04
  1242       3   1.69405018e-06   1.03564183e-04   1.02417698e+01   2.22415853e-08   9.55695878e-07   1.20438243e-04
  1242       4   2.30226869e-07   1.47926131e-05   5.93627325e-04   9.25763720e-08   5.68357981e-06   7.14753634e-04
  1243       1   1.37057122e-02   1.20427859e-01   2.51627831e+01   1.64351540e-02   2.52427731e-02   1.44005076e+02
  1243       2   2.20062025e-06   1.66979492e-04   3.34653878e+01   4.40977890e-06   2.77310777e-04   3.44849181e-02
  1243       3   8.51023665e-07   5.59857382e-05   6.95020105e+00   1.10743635e-07   7.68909627e-06   7.62119278e-03
  1243       4   1.75301446e-07   1.11437909e-05   1.90402926e-03   8.83567845e-08   5.36935335e-06   1.54156157e-03
  1244       1   1.38551254e-02   1.20083352e-01   4.35314465e+01   1.66084560e-02   2.56175309e-02   1.47854876e+02
  1244       2   1.05904236e-06   5.70242923e-05   3.55776851e+01   6.31135836e-07   3.74680576e-05   1.46361829e-02
  1244       3   3.85959901e-06   2.42718837e-04   1.89460849e-03   1.37887646e-07   8.29128928e-06   7.56389632e-03
  1245       1   1.40074600e-02   1.19748124e-01   4.45964037e+01   1.67892555e-02   2.61205181e-02   1.51859746e+02
  1245       2   1.89595533e-06   1.28975700e-04   1.86481030e+01   5.82663290e-07   3.70944938e-05   1.17230410e-03
  1245       3   8.26578503e-07   5.00785642e-05   5.80263086e+00   1.52782432e-07   8.43055719e-06   7.06221635e-03
  1245       4   2.42557855e-06   1.50872790e-04   1.23081087e-03   1.16404145e-07   6.92487247e-06   1.19394114e-04
  1246       1   1.41650365e-02   1.19330261e-01   4.56341962e+01   1.69733360e-02   2.63986342e-02   1.56030740e+02
  1246       2   1.05807460e-06   6.50987932e-05   5.75529305e-02   9.91457053e-08   7.25524309e-06   9.08099689e-03
  1247       1   1.43279907e-02   1.18553308e-01   4.78532125e+01   1.71580782e-02   2.64786207e-02   1.60367351e+02
  1247       2   1.99786257e-06   1.20894029e-04   1.16049738e+00   8.40952210e-07   5.08317117e-05   3.29656270e-02
  1247       3   1.34092867e-06   8.15414111e-05   3.06544274e-02   1.05499307e-06   6.14432382e-05   3.05568651e-03
  1248       1   1.44928654e-02   1.18665678e-01   4.83446478e+01   1.73500300e-02   2.68203763e-02   1.64895750e+02
  1248       2   6.68531738e-07   4.01161256e-05   4.35137843e-01   1.14195275e-06   6.56961353e-05   3.71935980e-02
  1248       3   6.17704542e-07   3.71284075e-05   2.82569806e-02   1.91795095e-07   1.09771388e-05   5.24898574e-05
  1249       1   1.46650853e-02   1.18255524e-01   4.94355092e+01   1.75545560e-02   2.74004078e-02   1.69606455e+02
  1249       2   1.26284864e-06   7.52466576e-05   7.00545067e-01   1.91246517e-07   4.50924039e-06   1.03811380e-02
  1249       3   6.31579134e-07   3.75333474e-05   6.05170241e-02   1.98249755e-07   1.00229574e-05   2.35275864e-04
  1250       1   1.48420763e-02   1.17347879e-01   5.07565315e+01   1.77580616e-02   2.76868243e-02   1.74525231e+02
  1250       2   4.32834246e-07   2.55282148e-05   1.13778460e+00   4.36241042e-07   2.71370054e-05   2.02114521e-03
  1250       3   2.75909624e-07   1.62002654e-05   1.79220792e-02   1.05716148e-07   5.61064731e-06   7.39814320e-04
  1251       1   1.50219797e-02   1.17148335e-01   5.22140488e+01   1.79695652e-02   2.80835159e-02   1.79643218e+02
  1251       2   6.58785425e-07   3.81790628e-05   2.33002124e-01   1.21324452e-06   5.89530126e-05   1.66532902e-02
  1251       3   8.49246890e-07   4.92597897e-05   3.94331953e-04   9.29803574e-08   5.26224703e-06   5.60798406e-04
  1252       1   1.52079415e-02   1.16817215e-01   5.39493496e+01   1.81846412e-02   2.83890527e-02   1.85006663e+02
  1252       2   5.23494085e-07   2.99669707e-05   2.34834950e-01   6.00163219e-07   3.68156403e-05   7.41754744e-03
  1252       3   5.90647465e-07   3.38419023e-05   9.03974119e-03   2.28410070e-07   1.24639920e-05   7.02701224e-04
  1253       1   1.53995571e-02   1.16327794e-01   5.55011692e+01   1.84093117e-02   2.88378051e-02   1.90606296e+02
  1253       2   3.97480064e-07   2.25114415e-05   2.55629948e-01   9.74535633e-08   5.28384665e-06   1.57586662e-02
  1253       3   2.97563546e-07   1.68371693e-05   1.11442840e-04   3.67378234e-08   1.99248934e-06   1.22983287e-04
  1254       1   1.55961789e-02   1.15917143e-01   5.71406713e+01   1.86395131e-02   2.92279623e-02   1.96471381e+02
  1254       2   1.76262276e-07   9.84759438e-06   8.41718654e-03   2.06129544e-07   1.10393203e-05   3.47772134e-03
  1255       1   1.57987384e-02   1.15485971e-01   6.01243883e+01   1.88791360e-02   2.97249831e-02   2.02599413e+02
  1255       2   7.13697063e-07   3.91921876e-05   1.27006903e+00   1.95541460e-07   1.03345971e-05   3.63525978e-03
  1255       3   1.38421744e-06   7.63438950e-05   3.08697557e-04   7.64736691e-08   4.04424559e-06   1.74152475e-04
  1256       1   1.60077760e-02   1.14953111e-01   6.06410566e+01   1.91233467e-02   3.00875147e-02   2.09021979e+02
  1256       2   5.44211257e-07   2.98836812e-05   2.63363199e+00   6.56747055e-07   3.43135618e-05   5.60278442e-03
  1256       3   1.21863411e-06   6.64006454e-05   3.02567201e-01   3.75776513e-08   1.96169008e-06   4.42686475e-04
  1256       4   7.13697154e-08   3.88488870e-06   9.23191774e-06   6.03233987e-09   3.14915834e-07   1.67220392e-04
  1257       1   1.62232905e-02   1.14445292e-01   6.25178323e+01   1.93755130e-02   3.04965020e-02   2.15745827e+02
  1257       2   3.45751918e-07   1.84903809e-05   1.36185245e+00   2.77984400e-07   1.43153338e-05   4.96769354e-03
  1257       3   8.86369177e-07   4.76081519e-05   5.34759389e-04   1.04478418e-07   5.38299816e-06   4.60664644e-04
  1258       1   1.64451075e-02   1.13937502e-01   6.44883262e+01   1.96357264e-02   3.09360239e-02   2.22789266e+02
  1258       2   1.83535987e-07   9.72510988e-06   1.91053375e-03   2.56666746e-08   1.30553441e-06   2.66796162e-04
  1259       1   1.66737860e-02   1.13410374e-01   5.23879373e-03   1.99031277e-02   3.13561740e-02   2.30180295e+02
  1259       2   2.34099164e-03   1.23951660e-01   9.09297597e+00   6.38830032e-02   7.75825617e-01   2.14701473e+02
  1259       3   1.02957808e-04   6.70542259e-03   6.61241333e+01   1.46178085e-04   7.40309723e-03   1.75981156e+00
  1259       4   6.93714941e-06   4.09625129e-04   3.83077493e+01   1.47633508e-06   7.50781756e-05   3.94947255e-01
  1259       5   2.21187340e-06   1.24382200e-04   2.35501004e+01   6.94212294e-05   3.49915275e-03   3.62542684e-03
  1259       6   3.30785998e-06   1.78126716e-04   9.82658488e+00   2.89918561e-05   1.45715097e-03   2.19609884e-02
  1259       7   1.47695265e-06   7.72859888e-05   4.25718079e-01   3.89146572e-06   1.95161809e-04   1.70588116e-03
  1259       8   2.92198944e-07   1.52592831e-05   2.46618846e-01   5.05354150e-07   2.53418497e-05   1.62366843e-03
  1259       9   6.74189593e-08   3.52460251e-06   1.17067023e-01   4.16362307e-07   2.08824810e-05   1.23854750e-04
  1259      10   3.89798801e-09   2.03712667e-07   1.13340242e-03   2.84086626e-09   1.42475006e-07   9.21828480e-06
  1260       1   1.69095033e-02   1.12885200e-01   5.39306668e-03   2.01797019e-02   3.18214183e-02   2.37937082e+02
  1260       2   3.79999486e-05   1.95836463e-03   1.33457828e-01   9.40180989e-04   4.44574546e-02   3.32737177e+00
  1260       3   2.07791514e-06   1.07088727e-04   7.11285956e-04   2.37867868e-05   1.17845945e-03   2.16506579e-01
  1260       4   2.17963865e-07   1.12325025e-05   1.58928743e-03   1.68531994e-05   8.33036707e-04   1.61956455e-02
  1261       1   1.71536042e-02   1.12251079e-01   5.55682759e-03   2.04868871e-02   3.26935240e-02   2.45876096e+02
  1261       2   5.77951466e-06   2.93607960e-04   3.76342381e-03   5.09642440e-05   2.48023920e-03   2.24230408e-01
  1261       3   3.46556599e-07   1.76063395e-05   4.11374957e-03   1.85631834e-06   9.05791880e-05   4.23256740e-03
  1262       1   1.74041421e-02   1.11703540e-01   7.29708048e+01   2.07255978e-02   3.16354618e-02   2.54733418e+02
  1262       2   4.46966560e-05   1.87006874e-03   7.29842705e+01   1.73466634e-04   8.12814344e-03   4.23015072e-01
  1262       3   2.00480438e-05   9.69055230e-04   1.33022111e+01   6.76453274e-06   3.23968121e-04   4.77689741e-02
  1262       4   1.47876971e-05   7.14737459e-04   1.33284868e+01   1.09403173e-05   5.23879508e-04   5.22846011e-02
  1262       5   4.30118278e-06   2.11804120e-04   6.22608730e+00   1.49706698e-06   7.18532073e-05   2.49054972e-02
  1262       6   4.66565028e-07   2.32249498e-05   2.17001731e+00   7.06258532e-07   3.39381128e-05   6.36325265e-03
  1262       7   5.65174354e-07   2.82545277e-05   5.74948151e-01   1.28363242e-07   6.17092494e-06   1.66671576e-03
  1262       8   1.77553673e-09   8.88974139e-08   1.92283796e-02   2.46761581e-08   1.18646344e-06   5.40420555e-05
  1263       1   1.76623693e-02   1.11269467e-01   7.54987921e+01   2.10691099e-02   3.36314334e-02   2.63647208e+02
  1263       2   4.71432963e-06   2.88702930e-04   7.47000404e+01   4.43361280e-06   2.14461674e-04   1.86942923e-01
  1263       3   1.48959625e-05   7.37239647e-04   1.20024479e+00   2.71516246e-06   1.28694611e-04   5.23457561e-03
  1263       4   3.14548914e-06   1.55265478e-04   1.88327548e-01   3.66392042e-08   1.73600266e-06   1.19968162e-03
  1263       5   1.68055758e-06   8.29135257e-05   6.71222309e-04   1.70184207e-08   8.06309236e-07   3.80376778e-04
  1264       1   1.79290623e-02   1.10650587e-01   7.81505935e+01   2.13807439e-02   3.38955681e-02   2.73146947e+02
  1264       2   7.17606923e-07   3.48777256e-05   9.77046153e-03   2.21591990e-06   1.03429874e-04   1.24108146e-02
  1265       1   1.82041385e-02   1.10076396e-01   8.31833695e+01   2.17085313e-02   3.45101397e-02   2.83109368e+02
  1265       2   4.33464368e-07   2.06373742e-05   2.23951899e+00   9.72709401e-07   4.47095522e-05   1.89994022e-02
  1265       3   6.50929424e-07   3.11485461e-05   1.48312917e-01   1.89596872e-08   8.72081867e-07   2.01021292e-03
  1265       4   1.92940132e-07   9.23595559e-06   4.23569366e-04   1.58032242e-08   7.26653190e-07   2.40543761e-04
  1266       1   1.84888691e-02   1.09402634e-01   8.39415264e+01   2.20355246e-02   3.47562145e-02   2.93688972e+02
  1266       2   8.74332029e-07   4.16563674e-05   4.58931434e+00   1.28594476e-06   5.83024260e-05   1.00187247e-02
  1266       3   5.34019598e-07   2.51981272e-05   4.74899490e-01   1.60815317e-07   7.28342622e-06   3.22755559e-03
  1266       4   4.69419067e-07   2.21427843e-05   3.38793588e-01   1.52335760e-08   6.89001907e-07   1.12682516e-03
  1266       5   2.06121886e-07   9.71520592e-06   5.91717204e-05   3.03540419e-09   1.37435460e-07   1.30463304e-04
  1267       1   1.87830495e-02   1.08751933e-01   8.71260510e+01   2.23853794e-02   3.54163928e-02   3.04794999e+02
  1267       2   1.50372238e-07   6.93828223e-06   2.44411085e+00   1.13925611e-07   5.08127375e-06   1.58241457e-02
  1267       3   2.13856025e-07   9.92183503e-06   5.83817187e-04   1.38569160e-08   6.17653026e-07   1.49524883e-04
  1268       1   1.90873789e-02   1.08094017e-01   9.04985960e+01   2.27432082e-02   3.59505509e-02   3.16533853e+02
  1268       2   1.26049216e-07   5.75400925e-06   1.64016360e-02   3.83952212e-08   1.68463743e-06   6.71091851e-03
  1269       1   1.94015665e-02   1.07479792e-01   9.70910236e+01   2.31143789e-02   3.65734627e-02   3.28942646e+02
  1269       2   3.18692136e-07   1.42248778e-05   3.02532187e+00   4.39680332e-08   1.89486752e-06   9.13385962e-03
  1269       3   8.49986191e-07   3.81782663e-05   2.16002568e-03   6.74572729e-08   2.91162011e-06   3.93060006e-04
  1270       1   1.97270058e-02   1.06736139e-01   9.79698794e+01   2.34976158e-02   3.71334112e-02   3.42077572e+02
  1270       2   5.77972206e-07   2.58518124e-05   6.21120604e+00   3.52243492e-07   1.49693866e-05   2.93999850e-02
  1270       3   1.87253340e-06   8.27052617e-05   9.16720648e-02   8.74729693e-08   3.71361385e-06   7.64093456e-04
  1271       1   2.00630252e-02   1.06269090e-01   1.02181176e+02   2.38957899e-02   3.77630360e-02   3.56007433e+02
  1271       2   8.15533030e-07   3.57758590e-05   5.17063165e+00   8.75060382e-08   3.65880417e-06   1.00053211e-02
  1271       3   3.18494135e-07   1.38335527e-05   7.56426279e-04   1.54309774e-08   6.44135851e-07   2.05099268e-03
  1272       1   2.04126309e-02   1.05284571e-01   1.06594613e+02   2.43083157e-02   3.83907564e-02   3.70762874e+02
  1272       2   2.60733481e-06   1.11319459e-04   4.79695885e-02   1.58144238e-06   6.48723469e-05   8.70585456e-02
  1273       1   2.07765685e-02   1.04337816e-01   1.15510439e+02   2.47264111e-02   3.84674083e-02   3.86427226e+02
  1273       2   5.82353450e-07   2.42506132e-05   4.24843121e+00   1.18630328e-07   4.77783759e-06   4.28663308e-03
  1273       3   1.54127565e-06   6.46316889e-05   2.12025790e-01   1.74084745e-07   7.01893325e-06   3.88020596e-03
  1273       4   1.28231388e-07   5.37917382e-06   5.65503521e-03   5.35635609e-09   2.15973614e-07   4.49289629e-04
  1274       1   2.11495884e-02   1.03711194e-01   1.16717346e+02   2.51694622e-02   3.94425422e-02   4.03027329e+02
  1274       2   2.06866875e-06   8.55984993e-05   2.46089407e+00   6.21278707e-07   2.46284739e-05   1.24116415e-01
  1274       3   5.96538180e-07   2.45790643e-05   8.92658304e-03   5.51349201e-08   2.18405496e-06   3.27030465e-03
  1275       1   2.15386367e-02   1.02962164e-01   1.22376869e+02   2.56338744e-02   4.03849575e-02   4.20683086e+02
  1275       2   5.62016934e-07   2.26815460e-05   1.59908300e+00   8.47942845e-08   3.29344123e-06   7.18680530e-03
  1275       3   4.43124160e-07   1.79295901e-05   1.12495842e-03   3.05217331e-08   1.18732935e-06   7.37172133e-04
  1276       1   2.19402838e-02   1.02149650e-01   1.28632499e+02   2.61105789e-02   4.11061548e-02   4.39502300e+02
  1276       2   6.26922006e-07   2.48916219e-05   2.24053890e-01   1.16658973e-07   4.44966683e-06   4.45156697e-02
  1276       3   3.03694468e-07   1.20629998e-05   1.04901538e-03   6.23895257e-08   2.38247877e-06   1.14812910e-03
  1277       1   2.23574126e-02   1.01292527e-01   1.35566368e+02   2.66048802e-02   4.18325758e-02   4.59562056e+02
  1277       2   4.91991406e-07   1.91704879e-05   2.50801621e-01   9.37225270e-08   3.51429424e-06   7.06356628e-03
  1277       3   5.08757498e-08   1.98312605e-06   2.82370632e-04   2.30539295e-09   8.63918632e-08   3.36463527e-04
  1278       1   2.27908305e-02   1.00400513e-01   1.43312982e+02   2.71188226e-02   4.26009748e-02   4.80955851e+02
  1278       2   4.41158724e-07   1.68616440e-05   3.11997606e-01   7.84594548e-08   2.88579029e-06   6.24978407e-03
  1278       3   2.47663532e-08   9.47023916e-07   9.39359131e-05   2.79679908e-09   1.02812479e-07   3.42087727e-05
  1279       1   2.32415561e-02   9.94779644e-02   1.52083248e+02   2.76520033e-02   4.33710160e-02   5.03813087e+02
  1279       2   4.39989836e-07   1.64883463e-05   4.58860298e-01   7.22254629e-08   2.60186383e-06   1.15852179e-03
  1279       3   3.45113223e-08   1.29406648e-06   2.03035668e-04   1.50679628e-09   5.43169723e-08   3.65559715e-04
  1280       1   2.37101998e-02   9.85320663e-02   1.62228634e+02   2.82064744e-02   4.41749964e-02   5.28264117e+02
  1280       2   4.41917287e-07   1.62296199e-05   7.03616629e-01   1.14793282e-07   4.05644228e-06   1.06377100e-02
  1280       3   3.69177844e-07   1.35693969e-05   2.09258092e-03   1.17633113e-08   4.15660536e-07   1.80887520e-03
  1281       1   2.41976206e-02   9.75628513e-02   1.30059070e-02   2.87837366e-02   4.50187063e-02   5.54456921e+02
  1281       2   3.55985793e-03   1.28950162e-01   1.65938234e+01   9.07082565e-02   7.76455197e-01   5.37073874e+02
  1281       3   2.77671761e-04   1.25875173e-02   1.70500543e+02   9.54662702e-04   3.26554278e-02   6.82365981e+00
  1281       4   7.52708311e-05   3.08995918e-03   1.00973393e+02   9.70290028e-05   3.40307341e-03   1.56121509e+00
  1281       5   1.24410808e-05   4.81709147e-04   5.74416275e+01   1.78812440e-04   6.20828873e-03   4.76692587e-02
  1281       6   1.33562332e-05   4.98607220e-04   2.90191146e+01   5.49764350e-05   1.90761392e-03   1.13735080e-01
  1281       7   5.44950518e-06   1.98315911e-04   8.51534842e+00   6.58335798e-06   2.28231880e-04   2.47746986e-02
  1281       8   3.22180352e-06   1.16301624e-04   1.89242042e+00   1.76502427e-06   6.11280722e-05   7.39101554e-03
  1281       9   4.09238779e-07   1.47434309e-05   2.57073715e-01   1.19060140e-07   4.12231505e-06   7.71320747e-04
  1281      10   7.21352568e-08   2.59801788e-06   1.58112690e-02   1.18980114e-08   4.11940068e-07   7.74179934e-05
  1282       1   2.47051840e-02   9.65275514e-02   1.37929293e-02   2.93846821e-02   4.58806574e-02   5.82553757e+02
  1282       2   6.86310780e-05   2.41881725e-03   4.20838888e-01   1.53979599e-03   4.96509035e-02   9.44904038e+00
  1282       3   6.79325841e-06   2.39659466e-04   6.06267091e-03   2.70899744e-05   9.20095533e-04   6.67981055e-01
  1282       4   8.68606820e-07   3.06412832e-05   5.67022769e-03   2.15408632e-05   7.30044754e-04   1.61827911e-02
  1283       1   2.52347135e-02   9.54298699e-02   1.46618461e-02   3.00398670e-02   4.71895275e-02   6.12266938e+02
  1283       2   1.28390994e-05   4.43384043e-04   1.41591496e-02   2.42814492e-04   8.00346484e-03   1.24018490e+00
  1283       3   1.60740932e-06   5.55138544e-05   1.85464596e-02   4.94162324e-05   1.63901399e-03   7.11214476e-02
  1284       1   2.57888042e-02   9.41675295e-02   9.15896630e+01   3.06903162e-02   4.76730045e-02   6.44235317e+02
  1284       2   7.47658152e-05   2.30729644e-03   9.16913534e+01   1.31869983e-05   4.24418677e-04   6.99483857e-02
  1284       3   2.35655251e-05   7.53616349e-04   5.48044446e+01   2.38895254e-05   7.71747020e-04   1.15547317e-02
  1284       4   2.82955481e-06   9.28011646e-05   2.94616944e+01   2.89235645e-05   9.36940513e-04   6.94418343e-02
  1284       5   8.94699216e-07   2.95959182e-05   2.10069425e+01   2.40026821e-05   7.78353105e-04   6.71226050e-02
  1284       6   6.26457568e-07   2.10615867e-05   5.12070992e+00   6.43983127e-07   2.09305280e-05   3.95024879e-03
  1284       7   4.70219256e-07   1.58839491e-05   5.35008672e-01   1.34823079e-06   4.38425062e-05   1.64465460e-03
  1284       8   3.20902980e-07   1.08454569e-05   5.33486142e-02   8.29192831e-08   2.69648310e-06   2.30935786e-04
  1285       1   2.63625170e-02   9.32222806e-02   1.11997002e+02   3.12611700e-02   4.69811310e-02   6.80502466e+02
  1285       2   7.46591838e-06   2.61643994e-04   5.73827522e+01   3.80791972e-06   1.21921516e-04   8.83932950e-01
  1285       3   1.06163275e-05   3.50935693e-04   1.01823263e-01   3.12484527e-06   9.93145299e-05   5.66164002e-03
  1285       4   1.04285754e-06   3.44754049e-05   3.42334243e-03   1.20288014e-07   3.82338370e-06   1.40487503e-02
  1286       1   2.69616520e-02   9.21295438e-02   1.15561321e+02   3.20695332e-02   5.03419978e-02   7.17938185e+02
  1286       2   6.93806353e-06   2.28079909e-04   1.82192995e+01   1.12648062e-06   3.50403533e-05   9.57968506e-01
  1286       3   1.98017713e-05   6.40094608e-04   4.10945401e-02   6.04974955e-07   1.87929848e-05   1.58069941e-02
  1287       1   2.75860155e-02   9.09392331e-02   1.38289926e+02   3.28097544e-02   5.09431583e-02   7.58848575e+02
  1287       2   1.52287517e-06   4.73942817e-05   1.69381374e+01   1.13119108e-06   3.42360659e-05   3.18601846e-02
  1287       3   9.33417641e-06   2.95380525e-04   2.05260370e+00   2.74080624e-07   8.32281174e-06   2.06145337e-03
  1287       4   5.47471196e-06   1.73090775e-04   1.03592833e+00   5.07966070e-08   1.54419812e-06   7.67967632e-03
  1287       5   1.33790649e-06   4.22553470e-05   1.71977621e-01   1.43375276e-08   4.35176730e-07   1.32624248e-03
  1287       6   2.49193262e-07   7.87137157e-06   2.26834304e-02   6.01852897e-09   1.82649241e-07   6.18194061e-04
  1288       1   2.82424237e-02   8.97444911e-02   1.26404087e+02   3.35841349e-02   5.18558742e-02   8.03155564e+02
  1288       2   4.72588949e-06   1.50408032e-04   3.66067145e+01   5.31445971e-07   1.57505402e-05   1.51845817e-01
  1288       3   4.54521881e-06   1.41129326e-04   7.45592053e+00   1.43303209e-07   4.23896093e-06   3.24714271e-02
  1288       4   2.16911406e-06   6.71214089e-05   3.35391086e+00   3.55178198e-08   1.05927920e-06   1.78426260e-03
  1288       5   8.42979824e-07   2.60129721e-05   8.49242650e-03   1.24359416e-08   3.68634682e-07   7.98829506e-04
  1289       1   2.89259214e-02   8.83795626e-02   1.24020054e+02   3.43982117e-02   5.29514489e-02   8.51192722e+02
  1289       2   1.28270169e-06   3.85280462e-05   3.81275315e+00   3.26091509e-07   9.41980779e-06   7.16464003e-02
  1289       3   1.36043238e-06   4.10157576e-05   9.77360182e-01   5.20693130e-08   1.50702155e-06   1.10698402e-02
  1289       4   3.41711273e-07   1.02954071e-05   1.24168880e-01   5.33320843e-09   1.54307651e-07   2.02619715e-04
  1289       5   1.11521499e-07   3.35969846e-06   3.69127943e-04   4.47175775e-09   1.29392879e-07   4.82277544e-04
  1290       1   2.96450961e-02   8.70013674e-02   2.08602575e+02   3.52528345e-02   5.41309808e-02   9.03429382e+02
  1290       2   2.14371840e-06   5.92073818e-05   8.75788017e+01   2.24792641e-07   6.30353192e-06   7.41773776e-02
  1290       3   1.01918206e-06   2.92919484e-05   3.09310004e+01   1.04232912e-07   2.93485049e-06   8.25352945e-03
  1290       4   2.57270396e-06   7.56265462e-05   2.95833822e-02   1.29531563e-07   3.65643097e-06   2.26856297e-02
  1291       1   3.03990890e-02   8.55505154e-02   1.60725406e+02   3.61472653e-02   5.52907553e-02   9.60370191e+02
  1291       2   3.59652516e-06   1.14485876e-04   1.44058036e+02   4.28470029e-07   1.18975798e-05   3.62302827e-02
  1291       3   4.24376003e-06   1.21649621e-04   4.54081781e-02   4.49949384e-07   1.23838857e-05   2.72735037e-03
  1292       1   3.11895401e-02   8.41270790e-02   2.86053382e-02   3.70897833e-02   5.66259457e-02   1.02256762e+03
  1292       2   1.98019811e-03   5.92535833e-02   1.11538594e+02   5.14851668e-02   5.95903233e-01   4.20709611e+02
  1292       3   5.16632125e-05   1.62277618e-03   1.70090384e+02   6.35430072e-04   1.70358254e-02   7.03874004e-01
  1292       4   3.79057090e-05   1.10010756e-03   5.74022513e+01   4.13722520e-04   1.10443562e-02   4.51274448e-01
  1292       5   1.16259729e-05   3.22382342e-04   1.17592816e+01   8.29419942e-05   2.21864071e-03   1.24978027e-01
  1292       6   1.16825416e-05   3.27613410e-04   5.69376750e+00   2.67986737e-06   7.18972836e-05   8.97272278e-03
  1292       7   1.28760700e-06   3.59945889e-05   8.36182808e-01   1.06076322e-06   2.84489988e-05   4.18782473e-04
  1292       8   8.07395051e-07   2.25576554e-05   3.22906139e-02   1.18649857e-07   3.18190055e-06   3.84960038e-04
